timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
00:00.000,-1.0024344405438876,0.1341395693002795,-0.09,-12.493625324390004,7.829000391101419,25.83214060231647
00:00.022,-1.012657794239684,0.061058961313210244,-0.1,-19.467353829483553,11.780356569229427,28.418064928326938
00:00.044,-0.9935310742446368,0.2954358991568332,-0.12,-29.19337641796562,13.59026749598937,25.570283630368266
00:00.066,-1.014539689014936,0.1067905661714946,-0.14,-31.23322595018309,9.716600182137277,19.19039610153252
00:00.088,-1.0329713410045909,0.03870452741367155,-0.16,-21.281619229236664,1.2639143163621918,9.76559980945644
00:00.109,-1.0950470196365618,0.017005712565855105,-0.2,5.054158526497683,-5.77520439239323,-5.266512657590447
00:00.131,-1.1101696723845869,0.07545986537173455,-0.21,32.9199492985576,-12.075894338178195,-21.462177005976578
00:00.153,-1.0808347836832526,0.2905844540233811,-0.24,39.662719682891996,-18.73593217406452,-31.385702954900736
00:00.175,-1.046676742541977,0.2139210867449786,-0.27,36.89985899661534,-21.094749164029025,-32.252787442852494
00:00.197,-0.9954012458290682,0.3332853860529506,-0.32,34.100240956105516,-22.67892107074023,-31.77879475781521
00:00.219,-1.0247490132517276,0.0659952218281133,-0.35,38.909063164074055,-32.07969983474343,-41.350471291036165
00:00.241,-1.1129637565177302,0.1608809445662603,-0.42,66.97663439849406,-42.897045327698635,-61.9458145036091
00:00.263,-1.1619049388969438,0.34997587525051344,-0.43,96.11027505707443,-51.40054154518681,-86.11258543823398
00:00.286,-1.3202112486058761,0.5412614707707648,-0.38,104.54784580853556,-66.89434241308888,-112.55911193186091
00:00.308,-1.0756455320452107,0.6010357019032193,-0.36,98.3887298479578,-77.16453864590197,-127.32813757385078
00:00.330,-1.1215911934646903,0.4880773845515445,-0.31,75.25307790226907,-78.67504964326145,-131.44582917077042
00:00.352,-1.1119626280242079,0.5064106672881538,-0.44,90.27385915200121,-87.53997915879687,-148.6323544161336
00:00.374,-1.278516754776669,0.6749634740674659,-0.39,106.6080271373528,-84.79877502356952,-185.2952496833813
00:00.396,-1.284266276596475,0.8163422288773491,-0.35,91.57302244995545,-93.74562117515143,-206.1856876361836
00:00.418,-1.093177562556733,1.0700435206518766,-0.39,65.73857699026841,-97.32138462537866,-212.30865365536383
00:00.440,-0.8557878274429046,0.941977520633161,-0.42,44.08531387597551,-81.67991991569403,-207.83476823893255
00:00.462,-0.92084296481835,1.055913709118192,-0.4,42.80389410054466,-71.44716970975138,-204.54129307959195
00:00.484,-0.9337043257682717,0.846997413055497,-0.39,52.191107499683795,-80.37729732638037,-217.63732002457635
00:00.506,-0.8918651066437905,0.8216788676707881,-0.34,76.93386676680564,-80.72575340052826,-233.92022239796313
00:00.528,-0.8557428589858648,1.047336375704166,-0.26,100.58693725407423,-76.65906023473599,-248.11647843170667
00:00.550,-0.6061716862289492,0.9835208808101472,-0.19,108.66332989818592,-74.0648244879699,-260.3676482219478
00:00.572,-0.6213670731113472,1.1648955264868104,-0.16,116.12430615687022,-59.87374522926159,-261.68657088019256
00:00.594,-0.4426920926666965,1.2109358541171085,-0.09,95.24687213816978,-41.78838456979391,-259.6972249749739
00:00.616,-0.44681073723268044,1.3511616291890163,-0.07,49.22681872559159,-34.77313961200036,-257.60228003406746
00:00.638,-0.3161382682351818,0.992606529262237,-0.11,32.8151056440287,-24.121966494436723,-236.06596134351787
00:00.660,-0.03570531023786154,0.9719677398411113,-0.14,20.468172274919205,-21.85614994184229,-219.5231426071329
00:00.682,0.12208750050600321,1.0808815268213952,-0.15,8.964632319582972,-7.2555801281191155,-214.00248755339715
00:00.704,0.002064109283047899,0.9960443124861048,-0.11,3.650244786189532,11.515370104616359,-206.15253750771691
00:00.726,0.01638303120104407,1.0674060103218883,-0.08,5.136471018896916,11.416486966473343,-186.18491720728687
00:00.748,0.16675120400937668,0.8062545641651829,-0.06,2.3025375275637328,-2.1700672612828176,-177.51996273377097
00:00.770,0.206931176851267,0.9978006792303897,-0.12,-12.426907872096235,-0.02913847565866503,-182.2669458146822
00:00.792,0.2667916280696119,1.1854543164046576,-0.15,-24.847977564285124,16.001264666587854,-175.68806091832724
00:00.814,0.04908994108936211,0.9392289118519511,-0.15,-24.656904066304307,14.722982440379496,-156.8258515341691
00:00.836,0.10349446560090647,0.778627833783983,-0.19,-11.723209506911902,4.101150808673651,-152.67773774049604
00:00.858,0.17973878267682752,0.8378525454456549,-0.19,-0.2920416499091446,-6.4839311362024565,-164.63476499548133
00:00.880,0.2608654899520531,0.7376747598444526,-0.15,3.5456127786407037,-15.091320228369057,-166.55528168075773
00:00.902,0.4727896211013424,0.6537456863253163,-0.13,10.10969947569032,-17.379949364127224,-150.76999890316552
00:00.924,0.6897471072169409,0.586594186075179,-0.11,15.149827619144483,-14.335580785786231,-133.11384440143038
00:00.946,0.6807219372112834,0.39734846498741305,-0.08,12.051941773191805,-11.48556483398446,-125.25130149071663
00:00.968,0.6098976572486544,0.47665028301620915,-0.1,2.619614558131536,6.337340798312114,-109.58951236800799
00:00.990,0.48411752307809414,0.3375517077911252,-0.06,4.145194145777005,3.4783869326393986,-74.38206345244065
00:01.012,0.39591171037571293,0.16235540488910327,-0.06,8.951503559134064,-19.304777424084456,-31.0366050398652
00:01.034,0.541682840591945,0.12767304084952066,-0.08,5.591452574307978,-28.193414449484745,-6.247978340828076
00:01.056,0.6217123560241081,-0.2418771516299043,-0.09,37.21507443523769,-25.986866987890092,9.239864994841394
00:01.078,0.44758337573779255,-0.3739911788992339,-0.09,74.9758615092231,-42.059713607199434,129.67743819763814
00:01.100,0.6705464289832505,0.15953371722304113,0.06,39.94533247163382,-24.045101284384682,79.90634357350245
00:01.122,0.21925295938333744,-0.38032181588932307,0.01,114.65761589049835,19.501925536531935,-41.9283790068549
00:01.144,0.743608502962241,0.08097396851932301,0.08,114.15465010535773,19.36352368567643,-4.841367793301519
00:01.166,0.35019258766181366,0.3101486638279518,0.15,72.10089095090183,36.49955313637027,-44.21983449268613
00:01.188,0.3027306067990104,0.4345627644218066,0.06,-24.825357747181027,11.916499431761288,-74.11246897038183
00:01.210,0.4832467006526129,0.298033748908389,0.05,-101.80417233199245,-15.500076752263636,-32.72368684949899
00:01.232,0.5485722534400421,0.09517857173811091,0.03,-142.24252048814702,-18.916093792254966,36.26896346208603
00:01.254,0.7378487214419376,-0.0961489904399725,-0.01,-124.58324523015213,-4.74739249242154,86.38186569069276
00:01.276,0.49734577725627677,-0.09637452500918592,0.0,-57.774414437277535,33.16296972183427,113.76033236618018
00:01.298,0.5665335518591251,0.03749054205504261,-0.04,3.607157628283602,44.3052069561416,139.93678240890392
00:01.320,0.4024667987344842,0.387251809484403,0.0,34.40302787054406,52.45245794528174,164.47234022018876
00:01.342,0.3106241500675456,0.7101195543859403,0.02,33.778658201897734,70.58680701215054,170.89753993227154
00:01.364,0.12893202340772067,0.8404327238228382,0.08,10.164399387097184,60.71092231737481,161.13724763485595
00:01.386,0.16541692619415557,0.9660623514420554,0.09,-22.392813160677704,51.53658177742242,167.5556582999309
