timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
00:00.000,-0.9530846650361181,0.38147910518332767,-0.126808253671599,11.20806390610095,-0.6820426347051118,0.29025426900929735
00:00.022,-0.9787247031452618,0.4152373484276877,-0.10698547091820935,11.237826520586445,-0.6573689610455703,-1.5195063335231356
00:00.044,-0.9688666873364771,0.49433705193147676,-0.06959430103368365,5.7183445749868556,-0.025743939143519096,-8.054379458977008
00:00.066,-0.919528216432938,0.5266167607285848,-0.150925451044157,-2.4408823225266647,-1.7849361715124403,-24.56594559437684
00:00.088,-1.009517901192882,0.5868586080835242,-0.11866430637369982,-18.067438207237515,-5.698469445940076,-45.84452793275838
00:00.109,-1.016451357689039,0.6315022800667636,-0.12185422671637183,-19.50958332037576,-9.859942246850109,-66.17948203496474
00:00.131,-0.9959974933548649,0.6593755867361014,-0.16173765796535886,-6.200878018652133,-11.579174165018802,-81.38516249895139
00:00.153,-0.9738961738918,0.6886324205153542,-0.13814623170052392,-7.841517909233657,-12.665414215897238,-89.2546696684578
00:00.175,-0.969006877521408,0.67233683719628,-0.1826816700829905,-1.183417799472802,-12.189854452112302,-97.48726238916119
00:00.197,-0.9729657275075377,0.680105957571637,-0.198081796280079,6.556201526279792,-13.482591113787631,-103.27105383142721
00:00.219,-0.9442826433249218,0.7390047079857426,-0.2132396665559101,-1.4981524650806206,-15.125803000020978,-109.17122186495156
00:00.241,-0.9083398916227287,0.7691706861449695,-0.18428159484847856,-13.81111857104834,-11.736612361900358,-114.51961532023581
00:00.263,-0.9042141522118603,0.7824016799965476,-0.12676616753944497,-19.043546806993508,-10.299169964546108,-118.34914116014482
00:00.286,-0.9211548573606141,0.716712460257372,-0.10736083089519498,-12.783583748676064,-14.149212725495557,-123.8534753744626
00:00.308,-0.9021496325962017,0.7450204064595396,-0.11202499529984411,1.5830837252973038,-18.15425984388764,-128.8281367804759
00:00.330,-0.8364172478316512,0.8184547371350857,-0.14220113114969812,7.143868781539892,-19.729101467367546,-132.82785341998039
00:00.352,-0.7923125926936412,0.8593678201099113,-0.12326339559825478,7.555643363480234,-19.207289629111916,-134.46835345618643
00:00.374,-0.7265906045707756,0.9138082150314886,-0.14870691383090093,13.46499059481715,-18.47439532815625,-141.86289325063137
00:00.396,-0.6848516624366066,0.9436012177094388,-0.16757922974628886,13.939010619107263,-17.68441475027014,-143.53539672328878
00:00.418,-0.6331048366576609,0.967994315155134,-0.10692141510933689,-0.24846417238283008,-16.62480858538065,-138.15512814772987
00:00.440,-0.5706914872261232,0.9739628752011514,-0.15630795255646002,-0.027332107980691526,-14.995695723898026,-140.830752835461
00:00.462,-0.5632684946645102,0.9087299049005233,-0.1929835805152953,4.599785055116146,-16.226551043898855,-140.3968357824325
00:00.484,-0.45044163893910966,0.967281981918161,-0.13871504612106128,9.798819308760303,-14.999663730849909,-142.07480611815834
00:00.506,-0.3879336012685273,1.074023430638083,-0.12323218082784632,-5.015164903313444,-10.48392255523008,-141.95314161507196
00:00.528,-0.33670488431715834,1.0189699291787642,-0.13951632874586906,-8.78413111206173,-5.962623366989184,-140.96366562374914
00:00.550,-0.3080677688701674,0.927043380251134,-0.1340289284775333,-8.29366131979383,-3.537859681630767,-138.56599034951728
00:00.572,-0.27166235635081826,1.0179523749806498,-0.14832093715550007,1.6719698444011162,-8.147126045384843,-142.16341315196132
00:00.594,-0.1713786348074246,1.0361716119205562,-0.15123037736004571,-0.00982619107154061,-6.3373276521385185,-142.843667988135
00:00.616,-0.13727466545673356,1.0037999145514827,-0.12960057297792937,-0.30723726233885607,-5.350796982338276,-141.84101546242957
00:00.638,-0.05888163485744117,0.9837299889965665,-0.13963033765751948,-1.380225306317474,-5.5090073753318425,-140.18560854206098
00:00.660,-0.014943204639629016,0.9503617531836969,-0.1499480380671351,2.8416408305619845,-4.256593491436358,-140.34445449866377
00:00.682,0.03396755788271482,1.0753259030085145,-0.15892950716892346,8.435833180652025,-4.718596337074635,-141.48238873340242
00:00.704,0.07406996189060627,1.0534626101403763,-0.1728047868346743,2.075135168005693,-5.019586814020379,-141.43498320432238
00:00.726,0.17517587688455613,0.8662073995782097,-0.09355346727229513,7.305305054998199,-3.384215398416996,-139.3539312555073
00:00.748,0.17818981573971743,0.8198265304573579,-0.12067653316894186,26.152918597756084,-2.6146485918034252,-132.01147226980748
00:00.770,0.310953930339878,0.8890207902447662,-0.12411028521044187,19.236618097866025,-1.9809014297265306,-126.79498915778777
00:00.792,0.3283777044676616,1.052070106770768,-0.13280368757104294,-7.050926221412675,3.112724630619428,-130.07960951935414
00:00.814,0.3462479150140878,0.8454244171683791,-0.05418168257543628,-21.335701014777545,3.8709730607403188,-128.91758696157223
00:00.836,0.36181267196986167,0.7153306906954687,-0.1277600017252804,-24.95033614041022,0.4267208506343758,-121.54775541224035
00:00.858,0.44393575632041976,0.7338151187243995,-0.1346152855797656,-25.76995398351522,2.9248414203545123,-116.52118209977041
00:00.880,0.4831266166648969,0.6303886855097866,-0.17943718164192324,-20.0359155079049,5.942036263057213,-110.51784008757741
00:00.902,0.5316757470842867,0.6498794523560883,-0.161474760404637,-14.59742090456015,5.4995187508789884,-99.57766584720257
00:00.924,0.5975531346348248,0.646272450784148,-0.17705885480024214,-14.537626817595147,3.577638241056681,-91.51814225529596
00:00.946,0.6055693092496068,0.6937411175164896,-0.11582641945183311,-25.226129955744042,3.885937459968609,-86.0493931273543
00:00.968,0.5911365836709155,0.6117065695842803,-0.16146257773302664,-33.03396951176082,3.5042141180496897,-77.44473680163513
00:00.990,0.6557948928855087,0.4995952605213658,-0.17987218057736434,-30.252346802953703,0.9603657416593091,-66.76461832485718
00:01.012,0.6747174365623715,0.48788382700383215,-0.18595248738652123,-26.033301467760012,0.25875534128320565,-54.13277684786134
00:01.034,0.7011915650262158,0.5160112786178515,-0.16363305303281755,-32.40486585114806,0.6347121944195705,-45.962787665088364
00:01.056,0.7098895593103809,0.5627367816756011,-0.20462424016636374,-44.72218891904759,-0.7349626994828761,-37.082547052406376
00:01.078,0.6819541637466943,0.4808837832716193,-0.1796926685829479,-50.02414498000016,-2.7510502566816144,-23.136755053117255
00:01.100,0.6938685097784925,0.35228693733164634,-0.14096505848284635,-38.707072718909885,-2.878342734345318,-4.153997291551885
00:01.122,0.7035448699276953,0.248681771476737,-0.1155361836509331,-24.973213929883432,-1.462392773912954,18.112017576545885
00:01.144,0.6972225188429682,0.2209338981319727,-0.17236878337702208,-11.133834298860013,0.6303607551681724,38.833429900789824
00:01.166,0.6226154841741783,0.2795891948420328,-0.15095925471687177,4.017076467575215,3.8521841137105755,60.20775553908668
00:01.188,0.6856488221670347,0.5039173208705682,-0.1450428729377368,6.005829774400743,4.495595669258117,75.72263648723201
00:01.210,0.6501589088163592,0.6259192156686613,-0.14622408495782604,1.7385796523541743,4.902115378759464,87.377624330265
00:01.232,0.5798600401231234,0.6348403842408986,-0.17498900344023402,-0.8360415081406667,6.719398413394621,98.51758491957236
00:01.254,0.5709633111426707,0.578995085304343,-0.18760300932977972,9.08538690881075,8.242377933173513,111.03436067267808
00:01.276,0.5137647464359993,0.5861958814559398,-0.17667858751072382,47.29984414992308,9.401269495697512,122.95928696479152
00:01.298,0.504609190513898,0.7601604226069171,-0.09347286333004629,64.40418640728991,7.050362114431914,130.51586192290506
00:01.320,0.4805944433057267,0.9366527910389109,-0.12060084054342837,32.52572600187153,6.346898588139901,127.33080625871017
00:01.342,0.39516095819208924,0.9314289476032039,-0.18692076529500343,4.72249677148535,9.492318882624083,126.16110234927534
00:01.364,0.3574450277700614,0.9346259047522015,-0.18200200484690296,-5.994108474936035,12.110898608597772,128.19729162573705
00:01.386,0.3138423471443597,0.9024682858937338,-0.14372984013035286,-11.244954464441465,13.617113140886708,125.09032485405677
00:01.408,0.3240329696456022,0.9358239988203565,-0.10597963989217209,-8.69926766035113,14.460725189521202,121.88770452148181
00:01.430,0.2357370729388562,0.9018547562185523,-0.14671886940325127,-5.910216419396056,12.461791735478215,124.4338277199459
00:01.452,0.18502725548600515,0.8857046071479819,-0.21684563266202092,0.12378569670112846,12.825824010050423,130.12501404834723
00:01.474,0.1162940348249577,0.9182958408456939,-0.15043120996869483,15.831743825446278,17.830154062496348,128.2839861627915
00:01.496,0.04764809448210899,1.0389313926349948,-0.18024526493108944,2.2144321541407175,16.2494176756502,131.47437423001784
00:01.518,-0.009759308382780902,1.117928863731334,-0.1931203298924352,-21.806135655531147,15.668608033352724,126.62108027728026
00:01.540,-0.13590250416741748,1.2027007083084822,-0.2510760341338768,7.326870263719563,20.276574628561566,113.81498760907793
00:01.562,-0.1944584483922276,1.315715386524036,-0.20179952453571548,11.873014752342556,16.73652036728113,106.4579028889784
00:01.584,-0.10734729189291987,1.2014605776384921,-0.10882254136910534,-21.32827296981432,11.450556344704838,99.98558547946574
00:01.606,-0.022106453343929175,0.8193752852379749,-0.16635579376101797,-41.73826861492352,11.782208508042453,105.36381736882717
00:01.628,-0.08071745300964975,0.6487270281605481,-0.25353806938128537,-32.9056999816696,17.4596364235565,119.91412378764764
00:01.650,-0.32794536367237104,0.6924106645548438,-0.2582013523483163,12.16161354433764,22.81703606790577,130.86768129978387
00:01.672,-0.45377160559642354,0.9523223310510555,-0.13594274820633845,16.117877229645604,10.175167688411017,136.53996807659672
00:01.694,-0.397723188675456,1.0679593859394731,-0.20078063118425823,-9.328173232581904,-0.07808193759973683,124.68777028802478
00:01.716,-0.4493296007801899,0.9893686871271548,-0.22493171360252887,-25.222341701508398,7.6895781218942085,131.79985152011582
00:01.738,-0.5764139745760497,0.9513255753972694,-0.17080709539432581,-13.836882745228708,7.518246965391793,130.98332221867102
00:01.760,-0.6065617129041158,1.0290088277560963,-0.08013474679986934,-3.1843889665953484,8.36659533909449,128.68270303850804
00:01.782,-0.6183320508704672,0.9526401698855584,-0.08799697735596948,-15.398967776801522,7.59648065456346,126.07819670145687
00:01.804,-0.6207280656499125,0.8504246035061029,-0.20030935887925688,-16.492554354051347,7.047269787346833,123.69896694053283
00:01.826,-0.7004191673287712,0.8071707767766472,-0.18993178605944286,-10.399257468875888,10.372677473600476,124.68733264262046
00:01.848,-0.7804538659749588,0.8379336599025646,-0.1574441024145561,-1.116790379291881,7.957859632791905,122.55639203878424
00:01.870,-0.7567448707660285,0.8170259882904236,-0.1626172386186056,-5.99069117887076,3.8388867427058977,119.06747761955263
00:01.892,-0.7077467520339511,0.8496907956607986,-0.20302124869894328,-11.568990297708456,6.312398789198613,120.32843942967665
00:01.914,-0.7899653755175925,0.7447841219761759,-0.2001272717326751,-10.274154467223743,11.437413875922676,124.79672141005754
00:01.936,-0.8706506834175178,0.6707840733470088,-0.2107391981340364,-2.5086210708151966,11.249548516367966,125.9147266953757
00:01.958,-0.9216573352849119,0.6363084189006829,-0.1927491509741565,0.545204074747842,4.829340752849722,126.87452492392441
00:01.980,-0.9643541162555908,0.650426190558004,-0.23278505137139513,-4.217762716445469,3.44346862355656,124.2056434717646
00:02.002,-0.9595513181445409,0.5989820295476567,-0.2190500093485299,-9.956884997288308,8.651005950468592,117.46942150386006
00:02.024,-0.9651440033430145,0.5889472908374932,-0.20463993641043157,-10.500099158961623,13.138755633531412,107.56759912322883
00:02.046,-1.075125768165321,0.5051232045855759,-0.13240211032326135,-4.840032295976702,13.208929859723716,97.1482974979016
00:02.068,-1.1016057541341318,0.4911254445192066,-0.0911625907410772,-0.8787936254129933,2.1834370255252877,84.96416967371206
00:02.090,-1.0343847989589772,0.5747133195567761,-0.13855831755248887,-10.263535295890867,-8.175242751352684,69.43192770234695
00:02.112,-0.922667679256114,0.5028026797792965,-0.18075779091050714,-21.479781402219817,1.5985939938841,60.401808959766505
00:02.133,-0.9801800967411644,0.44215675410318217,-0.21475990225292116,-6.279589439985403,12.721578477152141,52.59772132789194
00:02.155,-1.0886800714018112,0.25312591585526106,-0.16319508337259778,30.631578896575228,6.4379651950054635,46.30843959394434
00:02.177,-1.0531428029962333,0.2925015706074016,-0.12229612118135937,63.73004011914852,-10.732119767023754,39.41685705743107
00:02.199,-1.0225735622469683,0.47447023727509363,-0.13895455520799774,65.45467082719713,-19.035862468950974,31.340684083867075
