timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
00:00.000,-0.9522483441791465,0.4457247354889612,-0.11425360497605283,24.324030339352873,-6.13547210634233,2.4883190525340724
00:00.022,-0.9224637107587347,0.4858964322797292,-0.12861382597827592,11.896610135000387,-5.278720035603941,-1.269918544748939
00:00.044,-0.9690525288869677,0.5356504756484498,-0.12774311496312482,-3.8474233868574923,-4.099028135442034,-6.051311189878538
00:00.066,-0.9809653719614335,0.5771194369223028,-0.12644105483802304,-17.773795847097258,-8.34682803976754,-14.809088108465776
00:00.088,-1.0061211618841908,0.5761144144201444,-0.1453160710327317,-32.46992864787914,-13.287815607155537,-26.4466533234841
00:00.109,-0.9935110016237908,0.686764801094406,-0.21656139285203643,-49.231434632656054,-16.649926642426134,-43.87999861370955
00:00.131,-0.9921984833980885,0.6989565319197668,-0.16374928086528623,-62.816705949022555,-12.193165592566817,-59.148900833103305
00:00.153,-1.0333371569629974,0.6593542391650076,-0.20179355094371212,-55.48077366017538,-8.780535657353896,-76.1437039776439
00:00.175,-1.0669828762886508,0.5678761284344578,-0.21092317280375686,-28.25088904280197,-12.240262203792295,-91.118118517528
00:00.197,-1.081942378626848,0.6180424612970319,-0.2279199235796216,-10.068950731899909,-20.791413200852183,-112.5133162649937
00:00.219,-1.0080204590843598,0.7453048678849018,-0.22003714733179572,-15.019499372342967,-24.112785269352347,-125.88906957145261
00:00.241,-0.9754355213740865,0.8533861457105696,-0.24629808960263083,-25.725657776257464,-20.15215454233199,-132.44686050451875
00:00.263,-0.9878192146586177,0.7239963171075957,-0.1658599978758477,-22.835509592614077,-19.882954465470164,-130.67105111515983
00:00.286,-0.9693981517201576,0.6197738447868597,-0.1691695487499423,-5.6566776940198755,-27.208839725267268,-131.63216253746725
00:00.308,-0.8854259468923846,0.666061915968789,-0.21493716108889338,1.6558693950518193,-30.84241159864195,-133.20190308337865
00:00.330,-0.7954152928934269,0.7084267313930079,-0.24210578623751833,9.70492466621429,-27.07033389547182,-133.3854618725516
00:00.352,-0.8464894923310297,0.7332530953496799,-0.21414021460768695,16.030696950094512,-29.837088523622185,-128.58634689030208
00:00.374,-0.801711382612176,0.7724329078229616,-0.19606443265470735,18.337964032724482,-34.10568058841204,-131.21370295364173
00:00.396,-0.6999122384160666,0.8438955293659282,-0.19456911325670356,23.16613012966505,-32.800054702002356,-128.80135176548828
00:00.418,-0.7249603272506329,0.8581992620338391,-0.19482371293952902,28.066506547586876,-29.343109108024986,-126.30097639838083
00:00.440,-0.6727682258737226,0.846650281057115,-0.16172978632757248,38.790047542013475,-26.101399397765153,-124.69568185002291
00:00.462,-0.5998667495180099,0.8757695038132558,-0.1555848054751902,40.584374843919534,-26.12940218776701,-124.94190502909014
00:00.484,-0.46127944751287747,0.8847925848821213,-0.20645553985008547,53.30156872745847,-20.413243383568112,-127.9442760247339
00:00.506,-0.4362706332550551,1.025491828430091,-0.17456201227779009,40.631949089254526,-16.368953343014063,-117.04428854757882
00:00.528,-0.4308106330092853,1.1177119599878957,-0.16380871338357572,14.641245734113332,-13.212420843998354,-113.15937841236784
00:00.550,-0.3964772200017475,1.1357474857527536,-0.12866085191903195,-1.7918551398628597,-10.13947081420712,-117.424701913151
00:00.572,-0.33972953221962526,1.0158498010100188,-0.18324014375281222,-6.9430035220827255,-9.92014721352004,-120.78627167576253
00:00.594,-0.2644628306216897,0.9871056173444949,-0.14389418218924527,1.8747193678068064,-10.012130310187972,-121.91050354740165
00:00.616,-0.21643973722697094,1.0226001153079147,-0.15668165903603526,-4.115650382258078,-7.921418295990085,-120.64534016389098
00:00.638,-0.171019673878756,1.030113374409309,-0.15722528472130495,-9.417286348559658,-4.937482986649733,-116.88825275472227
00:00.660,-0.136490118570124,1.0601183381033683,-0.1327134616272955,-11.027500158668367,-4.95705288013667,-120.48967561598444
00:00.682,-0.06494918146481028,1.0040410874350065,-0.14292112538526783,-6.154028810518304,-8.377771957224484,-122.62495705757924
00:00.704,-0.018762048784434934,1.026893060741728,-0.1826916923308856,-7.215006461642183,-7.164603298192595,-115.99642317370821
00:00.726,0.024044921857067452,1.0602550963231623,-0.13976572686695626,-15.906704748058589,-6.5996574351252955,-117.75156803536952
00:00.748,0.057502581217658784,1.0072922732428027,-0.17199678723799572,-15.42520025644843,-5.5597714323130285,-120.4218187617186
00:00.770,0.08751280007701744,0.9127223542025029,-0.1668616672416619,-7.792566339013965,-4.660584906149094,-116.97890059618106
00:00.792,0.13853359844751909,0.9124602174057372,-0.17664460680255245,-1.412990581469799,-5.155969824220409,-114.62591180816456
00:00.814,0.20721105170929582,0.957314055371591,-0.16423796915130703,-5.172260356592684,-3.1564453882239007,-112.36141785369931
00:00.836,0.20673597381979503,0.9763678047127268,-0.17968680016754143,-2.5104447780637638,-2.854102276605091,-111.86921366974077
00:00.858,0.2920358864973644,0.9414661436254292,-0.1515295556566763,-3.899488471827972,-5.5352736032626995,-109.77110499984867
00:00.880,0.35507211832315955,0.9029519234939111,-0.14337850626052112,-3.7069402494237282,-4.987616671151794,-108.44277051214367
00:00.902,0.3832428312477263,0.9201395062241858,-0.12577381690662456,-6.4572428123799455,-2.441888778447512,-106.01134373063053
00:00.924,0.3981711913188449,0.9139440544274623,-0.187969098719479,-9.640897039381139,-1.2625229603335988,-103.36867294724664
00:00.946,0.4404048494071302,0.8638287702594112,-0.17562797209481082,-6.987146928888608,-1.5592573654214004,-98.82425635200367
00:00.968,0.4831713803809698,0.8166617631406512,-0.1770164615758552,-7.97701898342312,0.3868153179366778,-94.47122081986409
00:00.990,0.5939504407328368,0.7745835707995562,-0.15091264769951435,-6.431905551086879,3.550542082848763,-93.82000213266029
00:01.012,0.5770213516087475,0.7307085796713773,-0.21130268871456606,-12.97451869886694,5.102051774558672,-89.41729839961359
00:01.034,0.5175374363502065,0.6945956306793915,-0.16065938301243451,-20.398891657690655,4.78165841252867,-82.74518082087316
00:01.056,0.5426075145039263,0.5930477439105141,-0.159056361343155,-19.249938895883464,3.390002708138725,-73.00281638696451
00:01.078,0.5888367873702328,0.5279546328431844,-0.18395570367755784,-6.408590134405129,3.075358370338265,-62.750219552970805
00:01.100,0.6447113933516545,0.5551693807075315,-0.1452587059453498,9.357913991153879,4.34739529720401,-53.67351067519183
00:01.122,0.6114516563953146,0.6426700347781018,-0.1344184737905326,14.06318589125705,6.134257706364623,-45.29073512219341
00:01.144,0.7071615179140652,0.7407079751758898,-0.14478756417074617,4.357404660814165,9.16507272440313,-38.34141391687132
00:01.166,0.6828489651900491,0.762143145295425,-0.20788638104295873,-10.37425224499321,9.604546327967931,-33.28711580722685
00:01.188,0.6559605513479482,0.7057933068328058,-0.18010638368965373,-23.183187295184503,5.6854622270635335,-29.23035106990811
00:01.210,0.7109301988255944,0.6260339378135625,-0.24028884754195745,-30.545755671778362,1.5474201697297838,-23.482214089720966
00:01.232,0.6769648509399295,0.537516739390641,-0.2050037321436921,-30.04547876250054,-1.3002913884537854,-16.81020125656514
00:01.254,0.7285998490273246,0.5718313563852719,-0.25227782084693584,-26.751986141547277,-3.138987139286907,-9.956171672794172
00:01.276,0.7104934401771961,0.615218456537829,-0.23076280333792853,-25.420885509219072,-4.3330716343370534,-3.0267509927553045
00:01.298,0.6989881519807613,0.5913832876359516,-0.20794538298031973,-28.539310156918045,-5.155086159225252,5.118186075084306
00:01.320,0.7118888542258147,0.4604290566966669,-0.15922538495817506,-30.869868659332347,-2.3848385316074747,17.9027018817553
00:01.342,0.7352387950417458,0.35576728520579265,-0.17181152282539025,-26.826472468013378,3.8476341858537086,36.39177908705859
00:01.364,0.7241258835955138,0.3804478140295003,-0.16012829396719888,-22.25813534127408,8.51457889723564,54.45392697879075
00:01.386,0.6284020031285386,0.38643447806729625,-0.20432212165189687,-18.622961095834086,11.19209870706615,68.36175440026729
00:01.408,0.539523719508331,0.47051959503833546,-0.20231170229635656,-9.076736461562662,12.21773143691146,83.45855045457787
00:01.430,0.5419725908296086,0.6343983893176581,-0.21421973560047214,-0.8375307566193146,11.864603641095293,95.51450824695064
00:01.452,0.5037005505783896,0.7691936437308738,-0.23278123817994725,-5.754816108812572,11.763258611129233,99.31180924016873
00:01.474,0.49844104924985394,0.8658952818112751,-0.24177193220989426,-13.129612316832317,11.909098816005129,99.24298740566964
00:01.496,0.4798540818748629,0.9028315672822171,-0.24634349444282896,-13.542868337705496,12.01791433759399,98.35459779697815
00:01.518,0.45279912794247607,0.918687874093096,-0.2638560432445056,-10.894736879829358,12.716193332849613,99.42782024726017
00:01.540,0.379419951054085,0.8563154646472846,-0.2767771309241192,-8.339124915405305,13.686333503381825,102.24631934088804
00:01.562,0.40648141949518996,0.8279853854207361,-0.27227628516159275,-12.49167941080551,16.819641558601354,104.0397825021345
00:01.584,0.3478459059302055,0.9416245422820951,-0.31391028567488205,-4.6213384688263135,19.321093824446983,101.56122718565318
00:01.606,0.26175699423830917,1.0301028665509113,-0.37131696151592514,7.606116952302934,15.699606792827932,101.87136458457893
00:01.628,0.23683824149531146,1.0128655204082646,-0.33658749655592773,-3.024625636291259,12.35364369797952,105.80925995556305
00:01.650,0.27287495908608006,0.9267536094912072,-0.23658207389674826,-30.28956854189648,17.70465804726201,107.33135786003069
00:01.672,0.23523394560745478,0.8427333119602475,-0.2999834279963593,-31.841759102588266,24.290276706863477,103.67088101774803
00:01.694,0.09427276197066647,0.9338191936899568,-0.30873314966330173,-9.748572476511884,23.873022980983748,105.759813859349
00:01.716,0.1083009902087157,1.073778194108488,-0.32182214442977974,-15.709998165131292,19.998505599553003,110.03343635617082
00:01.738,0.10423445555689682,1.0727543228235215,-0.29616835648253687,-44.033549245567656,22.731414982681585,105.80633209257849
00:01.760,-0.02093876874965355,1.000765913106148,-0.32093380325021065,-54.25013308142793,25.443660854088378,93.52981916485278
00:01.782,-0.04311454671571139,0.958314382541646,-0.3123641846909581,-19.747443296391808,22.6166613547832,100.56667411776277
00:01.804,-0.04262763260899726,0.9147553150283889,-0.3247867555115799,-9.464133182878891,21.33577049597211,107.92915207229208
00:01.826,-0.07539979551557016,1.0350889199534394,-0.3174013195767148,-10.74683223068122,23.631241023943687,100.75454289667451
00:01.848,-0.15858415948264906,1.0367796633289104,-0.3686877763514994,-9.217541415936362,23.396894898361545,102.58333205734718
00:01.870,-0.21184204410997604,0.9886389917724698,-0.42626038281462053,-8.668899092115055,19.726625872058033,102.82817766575954
00:01.892,-0.21760288812805312,1.0658981082341519,-0.4090053855522676,-12.583530316371812,21.692991634689232,99.57054738397397
00:01.914,-0.2668344320822996,1.0003898518598666,-0.3537109274294048,-14.370582092233013,21.1162859938381,98.18431780388867
