timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
00:00:00.002,-0.95,0.05,-0.09,-12.57,7.87,25.88
00:00:00.024,-0.96,0.11,-0.1,-19.47,11.78,28.38
00:00:00.046,-1.02,0.19,-0.12,-29.17,13.49,25.51
00:00:00.068,-1.06,0.19,-0.14,-31.19,9.7,19.23
00:00:00.090,-1.07,0.07,-0.16,-21.42,1.34,9.77
00:00:00.112,-1.09,-0.01,-0.2,5.0,-5.68,-5.25
00:00:00.134,-1.09,0.03,-0.21,32.96,-11.96,-21.42
00:00:00.156,-1.06,0.18,-0.24,39.67,-18.68,-31.25
00:00:00.178,-1.01,0.25,-0.27,36.99,-21.06,-32.35
00:00:00.200,-1.0,0.21,-0.32,34.12,-22.71,-31.68
00:00:00.222,-1.04,0.11,-0.35,38.88,-31.98,-41.44
00:00:00.244,-1.11,0.12,-0.42,67.08,-42.85,-62.01
00:00:00.266,-1.19,0.28,-0.43,96.07,-51.39,-86.18
00:00:00.288,-1.23,0.46,-0.38,104.68,-66.83,-112.37
00:00:00.310,-1.16,0.5,-0.36,98.33,-77.21,-127.38
00:00:00.332,-1.08,0.52,-0.31,75.26,-78.67,-131.41
00:00:00.354,-1.13,0.49,-0.44,90.27,-87.52,-148.56
00:00:00.376,-1.18,0.62,-0.39,106.63,-84.9,-185.3
00:00:00.398,-1.17,0.87,-0.35,91.61,-93.69,-206.24
00:00:00.420,-1.02,1.02,-0.39,65.73,-97.35,-212.4
00:00:00.442,-0.89,0.98,-0.42,44.07,-81.67,-207.89
00:00:00.464,-0.95,0.93,-0.4,42.72,-71.35,-204.53
00:00:00.486,-0.97,0.88,-0.39,52.25,-80.32,-217.71
00:00:00.508,-0.88,0.87,-0.34,77.03,-80.81,-233.83
00:00:00.530,-0.8,0.97,-0.26,100.71,-76.72,-248.23
00:00:00.552,-0.7,1.09,-0.19,108.7,-74.04,-260.38
00:00:00.574,-0.59,1.18,-0.16,116.15,-59.88,-261.66
00:00:00.596,-0.48,1.25,-0.09,95.28,-41.81,-259.7
00:00:00.618,-0.45,1.29,-0.07,49.26,-34.73,-257.57
00:00:00.640,-0.24,1.08,-0.11,32.96,-24.11,-236.02
00:00:00.662,-0.09,0.94,-0.14,20.39,-21.91,-219.54
00:00:00.684,0.05,0.99,-0.15,9.03,-7.26,-213.93
00:00:00.706,0.08,1.08,-0.11,3.66,11.54,-206.24
00:00:00.728,0.06,1.02,-0.08,5.07,11.47,-186.16
00:00:00.750,0.12,0.97,-0.06,2.32,-2.2,-177.49
00:00:00.772,0.2,1.03,-0.12,-12.33,0.0,-182.31
00:00:00.794,0.21,1.07,-0.15,-24.9,15.93,-175.72
00:00:00.816,0.16,0.93,-0.15,-24.72,14.71,-156.8
00:00:00.838,0.13,0.77,-0.19,-11.66,4.09,-152.71
00:00:00.860,0.18,0.73,-0.19,-0.31,-6.53,-164.61
00:00:00.882,0.31,0.72,-0.15,3.54,-15.14,-166.56
00:00:00.904,0.42,0.66,-0.13,10.07,-17.46,-150.76
00:00:00.926,0.53,0.56,-0.11,15.2,-14.28,-133.12
00:00:00.948,0.64,0.54,-0.08,11.96,-11.6,-125.18
00:00:00.970,0.64,0.5,-0.1,2.62,6.35,-109.56
00:00:00.992,0.51,0.37,-0.06,4.15,3.48,-74.4
00:00:01.014,0.46,0.24,-0.06,8.91,-19.17,-31.13
00:00:01.036,0.51,0.13,-0.08,5.55,-28.26,-6.23
00:00:01.058,0.57,-0.13,-0.09,37.17,-26.0,9.28
00:00:01.080,0.42,-0.32,-0.09,74.89,-42.18,129.82
00:00:01.102,0.6,0.08,0.06,39.79,-24.05,80.02
00:00:01.124,0.33,-0.44,0.01,114.62,19.53,-41.99
00:00:01.146,0.7,0.05,0.08,114.14,19.47,-4.88
00:00:01.168,0.38,0.3,0.15,72.08,36.5,-44.13
00:00:01.190,0.32,0.38,0.06,-24.72,11.9,-74.04
00:00:01.212,0.37,0.34,0.05,-101.81,-15.5,-32.78
00:00:01.234,0.52,0.17,0.03,-142.33,-18.92,36.25
00:00:01.256,0.64,-0.02,-0.01,-124.57,-4.7,86.36
00:00:01.278,0.58,-0.05,0.0,-57.8,33.2,113.83
00:00:01.300,0.45,0.09,-0.04,3.72,44.19,140.01
00:00:01.322,0.39,0.37,0.0,34.42,52.49,164.31
00:00:01.344,0.28,0.67,0.02,33.87,70.5,170.96
00:00:01.366,0.18,0.85,0.08,10.19,60.73,161.13
00:00:01.388,0.22,0.9,0.09,-22.4,51.39,167.54
00:00:01.410,0.18,0.92,-0.05,-39.06,62.99,199.04
00:00:01.432,0.06,0.88,0.0,-42.24,90.21,216.06
00:00:01.454,-0.03,0.77,0.02,-35.83,85.33,216.49
00:00:01.476,-0.09,0.84,-0.3,-3.11,70.92,213.38
00:00:01.498,-0.09,1.05,-0.18,15.08,85.27,210.27
00:00:01.520,-0.23,1.08,-0.04,1.16,93.51,215.39
00:00:01.542,-0.37,1.01,-0.19,7.57,65.73,228.94
00:00:01.564,-0.34,1.09,-0.16,7.08,64.15,226.38
00:00:01.586,-0.39,1.19,-0.31,-14.04,66.16,224.37
00:00:01.608,-0.45,1.27,-0.45,-34.06,79.71,233.46
00:00:01.630,-0.5,1.16,-0.22,-69.58,97.78,234.99
00:00:01.652,-0.75,0.99,-0.19,-81.24,92.35,244.26
00:00:01.674,-0.97,1.13,-0.49,-63.96,68.36,249.39
00:00:01.696,-0.97,1.2,-0.44,-71.96,66.65,196.23
00:00:01.718,-0.92,1.07,-0.37,-84.78,62.07,180.54
00:00:01.740,-0.92,0.93,-0.37,-76.05,64.82,202.76
00:00:01.762,-1.02,0.83,-0.39,-69.03,80.57,183.17
00:00:01.784,-1.16,0.81,-0.35,-77.27,68.24,171.26
00:00:01.806,-1.17,0.8,-0.38,-87.34,53.65,162.66
00:00:01.828,-1.11,0.77,-0.35,-108.52,47.67,148.5
00:00:01.850,-1.09,0.62,-0.29,-128.05,47.91,148.13
00:00:01.872,-1.17,0.19,-0.36,-79.96,30.09,163.09
00:00:01.894,-1.27,-0.24,-0.57,26.79,-6.53,171.14
00:00:01.916,-1.22,0.15,-0.52,9.4,28.99,107.42
00:00:01.938,-1.06,0.73,-0.23,-32.84,70.92,48.77
00:00:01.960,-1.08,0.72,-0.18,-44.01,87.1,96.68
00:00:01.982,-1.27,0.28,-0.24,-43.52,54.63,139.83
00:00:02.004,-1.34,0.05,-0.21,-62.56,32.29,86.73
00:00:02.026,-1.23,0.03,-0.3,-57.56,12.02,48.95
00:00:02.048,-1.06,0.06,-0.39,-24.9,0.49,50.72
00:00:02.070,-0.97,0.08,-0.42,3.48,15.75,49.19
00:00:02.092,-1.02,0.2,-0.38,19.04,29.48,39.25
00:00:02.114,-1.04,0.31,-0.32,9.16,21.06,29.36
00:00:02.136,-0.96,0.32,-0.3,5.37,9.52,23.93
00:00:02.158,-0.87,0.27,-0.27,8.12,7.93,13.92
00:00:02.180,-0.8,0.26,-0.29,13.85,8.36,3.78
00:00:02.202,-0.74,0.25,-0.29,22.95,8.12,-0.43
00:00:02.224,-0.73,0.24,-0.28,30.4,6.23,-1.89
00:00:02.246,-0.76,0.25,-0.25,38.94,2.62,-6.65
00:00:02.268,-0.8,0.31,-0.22,38.88,-4.7,-14.04
