timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
00:00.000,-0.95,0.039682503531493496,-0.09,-12.57,7.87,16.947577987206962
00:00.022,-0.96,0.08730150776928569,-0.1,-19.47,11.78,18.58470878195261
00:00.044,-1.02,0.15079351341967528,-0.12,-29.17,13.49,16.705282629584605
00:00.066,-1.06,0.15079351341967528,-0.14,-31.19,9.7,12.592810073183534
00:00.088,-1.07,0.0555555049440909,-0.16,-21.42,1.34,6.397907145865997
00:00.109,-1.09,-0.0079365007062987,-0.2,5.0,-5.68,-3.4379746689658637
00:00.131,-1.09,0.023809502118896098,-0.21,32.96,-11.96,-14.026936649380724
00:00.153,-1.06,0.14285701271337659,-0.24,39.67,-18.68,-20.464134934320615
00:00.175,-1.01,0.19841251765746748,-0.27,36.99,-21.06,-21.1844724840087
00:00.197,-1.0,0.16666651483227268,-0.32,34.12,-22.71,-20.745721431016868
00:00.219,-1.04,0.08730150776928569,-0.35,38.88,-31.98,-27.13708005370388
00:00.241,-1.11,0.09523800847558439,-0.42,67.08,-42.85,-40.607392232871085
00:00.263,-1.19,0.2222220197763636,-0.43,96.07,-51.39,-56.43517275647203
00:00.286,-1.23,0.36507903248974016,-0.38,104.68,-66.83,-73.58575496222744
00:00.308,-1.16,0.39682503531493496,-0.36,98.33,-77.21,-83.41508825388031
00:00.330,-1.08,0.41269803672753236,-0.31,75.26,-78.67,-86.0541430950103
00:00.352,-1.13,0.38888853460863626,-0.44,90.27,-87.52,-97.28486034696546
00:00.374,-1.18,0.49206304379051935,-0.39,106.63,-84.9,-121.34413450654753
00:00.396,-1.17,0.6904755614479868,-0.35,91.61,-93.69,-135.0567420433371
00:00.418,-1.02,0.8095230720424673,-0.39,65.73,-97.35,-139.09063232159036
00:00.440,-0.89,0.7777770692172725,-0.42,44.07,-81.67,-136.1372483678692
00:00.462,-0.95,0.738094565685779,-0.4,42.72,-71.35,-133.93694457973106
00:00.484,-0.97,0.6984120621542855,-0.39,52.25,-80.32,-142.56789812963012
00:00.506,-0.88,0.6904755614479868,-0.34,77.03,-80.81,-153.12411749415008
00:00.528,-0.8,0.7698405685109738,-0.26,100.71,-76.72,-162.553990871885
00:00.550,-0.7,0.8650785769865583,-0.19,108.7,-74.04,-170.51044653434886
00:00.572,-0.59,0.9365070833432465,-0.16,116.15,-59.88,-171.34865750125866
00:00.594,-0.48,0.9920625882873374,-0.09,95.28,-41.81,-170.06514695817805
00:00.616,-0.45,1.0238085911125323,-0.07,49.26,-34.73,-168.67031152105474
00:00.638,-0.24,0.8571420762802596,-0.11,32.96,-24.11,-154.55824407034726
00:00.660,-0.09,0.7460310663920777,-0.14,20.39,-21.91,-143.76627787138392
00:00.682,0.05,0.7857135699235712,-0.15,9.03,-7.26,-140.0925563679747
00:00.704,0.08,0.8571420762802596,-0.11,3.66,11.54,-135.0567420433371
00:00.726,0.06,0.8095230720424673,-0.08,5.07,11.47,-121.90730749994002
00:00.748,0.12,0.7698405685109738,-0.06,2.32,-2.2,-116.22973790376211
00:00.770,0.2,0.817459572748766,-0.12,-12.33,0.0,-119.38612607603173
00:00.792,0.21,0.8492055755739608,-0.15,-24.9,15.93,-115.0706493010822
00:00.814,0.16,0.738094565685779,-0.15,-24.72,14.71,-102.68084344644713
00:00.836,0.13,0.6111105543849998,-0.19,-11.66,4.09,-100.00249746624324
00:00.858,0.18,0.579364551559805,-0.19,-0.31,-6.53,-107.79524004923253
00:00.880,0.31,0.5714280508535063,-0.15,3.54,-15.14,-109.07220206913414
00:00.902,0.42,0.5238090466157141,-0.13,10.07,-17.46,-98.72553544634162
00:00.924,0.53,0.4444440395527272,-0.11,15.2,-14.28,-87.17394055861634
00:00.946,0.64,0.4285710381401298,-0.08,11.96,-11.6,-81.97441315450415
00:00.968,0.64,0.39682503531493496,-0.1,2.62,6.35,-71.74561994893334
00:00.990,0.51,0.29365052613305187,-0.06,4.15,3.48,-48.72101245163053
00:01.012,0.46,0.19047601695116878,-0.06,8.91,-19.17,-20.385552656172823
00:01.034,0.51,0.10317450918188309,-0.08,5.55,-28.26,-4.079729940506159
00:01.056,0.57,-0.10317450918188309,-0.09,37.17,-26.0,6.07702951009585
00:01.078,0.42,-0.2539680226015584,-0.09,74.89,-42.18,85.01292790955208
00:01.100,0.6,0.0634920056503896,0.06,39.79,-24.05,52.40128247821874
00:01.122,0.33,-0.34920603107714276,0.01,114.62,19.53,-27.497248828547928
00:01.144,0.7,0.039682503531493496,0.08,114.14,19.47,-3.195679311343507
00:01.166,0.38,0.23809502118896098,0.15,72.08,36.5,-28.898632788850204
00:01.188,0.32,0.30158702683935057,0.06,-24.72,11.9,-48.48526561718715
00:01.210,0.37,0.2698410240141558,0.05,-101.81,-15.5,-21.466058980704954
00:01.232,0.52,0.1349205120070779,0.03,-142.33,-18.92,23.738396523811915
00:01.254,0.64,-0.0158730014125974,-0.01,-124.57,-4.7,56.55304617369371
00:01.276,0.58,-0.039682503531493496,0.0,-57.8,33.2,74.5418393463589
00:01.298,0.45,0.07142850635668829,-0.04,3.72,44.19,91.68587302893533
00:01.320,0.39,0.29365052613305187,0.0,34.42,52.49,107.59878435386305
00:01.342,0.28,0.5317455473220128,0.02,33.87,70.5,111.95355226788648
00:01.364,0.18,0.6746025600353894,0.08,10.19,60.73,105.51635398294658
00:01.386,0.22,0.7142850635668829,0.09,-22.4,51.39,109.71395734067443
00:01.408,0.18,0.7301580649794803,-0.05,-39.06,62.99,130.3418053544696
00:01.430,0.06,0.6984120621542855,0.0,-42.24,90.21,141.48739180509799
00:01.452,-0.03,0.6111105543849998,0.02,-35.83,85.33,141.76897830179425
00:01.474,-0.09,0.6666660593290907,-0.3,-3.11,70.92,139.73238759313065
00:01.496,-0.09,0.8333325741613634,-0.18,15.08,85.27,137.6957968844671
00:01.518,-0.23,0.8571420762802596,-0.04,1.16,93.51,141.04864075210614
00:01.540,-0.37,0.8015865713361686,-0.19,7.57,65.73,149.92188965962757
00:01.562,-0.34,0.8650785769865583,-0.16,7.08,64.15,148.24546772580803
00:01.584,-0.39,0.9444435840495452,-0.31,-14.04,66.16,146.92921456683254
00:01.606,-0.45,1.007935589699935,-0.45,-34.06,79.71,152.88182213652772
00:01.628,-0.5,0.920634081930649,-0.22,-69.58,97.78,153.88374618291206
00:01.650,-0.75,0.7857135699235712,-0.19,-81.24,92.35,159.9542271698289
00:01.672,-0.97,0.8968245798117529,-0.49,-63.96,68.36,163.31361956064697
00:01.694,-0.97,0.9523800847558439,-0.44,-71.96,66.65,128.5016703411755
00:01.716,-0.92,0.8492055755739608,-0.37,-84.78,62.07,118.2270374733518
00:01.738,-0.92,0.738094565685779,-0.37,-76.05,64.82,132.77785597705113
00:01.760,-1.02,0.658729558622792,-0.39,-69.03,80.57,119.94929906942423
00:01.782,-1.16,0.6428565572101946,-0.35,-77.27,68.24,112.15000796325594
00:01.804,-1.17,0.6349200565038959,-0.38,-87.34,53.65,106.51827802933092
00:01.826,-1.11,0.6111105543849998,-0.35,-108.52,47.67,97.24556920789156
00:01.848,-1.09,0.49206304379051935,-0.29,-128.05,47.91,97.00327385026921
00:01.870,-1.17,0.15079351341967528,-0.36,-79.96,30.09,106.79986452602718
00:01.892,-1.27,-0.19047601695116878,-0.57,26.79,-6.53,112.07142568510815
00:01.914,-1.22,0.11904751059448049,-0.52,9.4,28.99,70.34423598863106
00:01.936,-1.06,0.579364551559805,-0.23,-32.84,70.92,31.937147543898128
00:01.958,-1.08,0.5714280508535063,-0.18,-44.01,87.1,63.31112209440375
00:01.980,-1.27,0.2222220197763636,-0.24,-43.52,54.63,91.56799961171366
00:02.002,-1.34,0.039682503531493496,-0.21,-62.56,32.29,56.79534153131607
00:02.024,-1.23,0.023809502118896098,-0.3,-57.56,12.02,32.055020961119816
00:02.046,-1.06,0.047619004237792195,-0.39,-24.9,0.49,33.21410956379973
00:02.068,-0.97,0.0634920056503896,-0.42,3.48,15.75,32.21218551741539
00:02.090,-1.02,0.0,0.0,0.0,0.0,0.0
