timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
00:00.002,-0.93,0.38,-0.1,10.86,-0.67,0.31
00:00.025,-0.93,0.43,-0.1,11.05,-0.67,-1.28
00:00.047,-0.92,0.49,-0.08,6.04,0.12,-6.71
00:00.069,-0.93,0.53,-0.13,-0.43,-1.34,-21.73
00:00.091,-0.93,0.59,-0.12,-16.6,-4.88,-41.81
00:00.113,-0.97,0.64,-0.12,-22.28,-9.4,-61.71
00:00.135,-0.96,0.66,-0.14,-5.19,-11.11,-78.25
00:00.157,-0.95,0.67,-0.17,-8.48,-12.63,-85.27
00:00.179,-0.92,0.67,-0.16,-5.37,-12.15,-93.87
00:00.201,-0.92,0.67,-0.16,7.75,-11.78,-99.73
00:00.223,-0.93,0.71,-0.2,3.85,-15.99,-104.49
00:00.245,-0.87,0.76,-0.18,-9.4,-13.37,-111.33
00:00.267,-0.86,0.77,-0.13,-18.31,-9.34,-113.89
00:00.289,-0.88,0.73,-0.12,-18.55,-11.05,-118.77
00:00.311,-0.86,0.71,-0.13,-6.71,-16.66,-124.27
00:00.333,-0.81,0.75,-0.14,8.06,-18.92,-128.3
00:00.355,-0.79,0.84,-0.13,6.16,-19.9,-131.9
00:00.377,-0.73,0.89,-0.14,8.0,-18.49,-132.14
00:00.399,-0.69,0.87,-0.15,15.38,-18.13,-142.76
00:00.421,-0.65,0.93,-0.14,12.76,-17.21,-140.32
00:00.443,-0.59,0.98,-0.15,-4.33,-16.11,-134.28
00:00.465,-0.54,0.94,-0.14,1.04,-14.53,-139.34
00:00.487,-0.5,0.89,-0.15,5.07,-16.3,-137.63
00:00.509,-0.42,0.95,-0.15,10.07,-14.65,-139.83
00:00.531,-0.37,1.05,-0.15,-6.16,-10.01,-139.4
00:00.553,-0.33,1.04,-0.16,-8.61,-5.68,-138.43
00:00.575,-0.29,0.94,-0.14,-8.0,-3.48,-136.11
00:00.597,-0.25,0.97,-0.15,1.71,-8.12,-139.59
00:00.619,-0.17,1.06,-0.14,0.0,-6.35,-140.38
00:00.641,-0.14,1.04,-0.15,-0.12,-5.25,-139.53
00:00.663,-0.06,0.96,-0.15,-1.83,-5.68,-137.76
00:00.685,-0.03,0.95,-0.15,0.98,-4.15,-137.57
00:00.707,0.01,1.03,-0.14,9.77,-4.39,-138.92
00:00.729,0.07,1.07,-0.15,2.99,-5.37,-139.04
00:00.751,0.16,0.93,-0.11,-0.67,-3.91,-138.55
00:00.773,0.19,0.76,-0.11,23.5,-2.08,-133.42
00:00.795,0.23,0.81,-0.11,28.38,-3.48,-122.99
00:00.817,0.31,1.03,-0.14,3.91,0.37,-126.89
00:00.839,0.3,0.99,-0.12,-20.39,6.53,-128.85
00:00.861,0.3,0.77,-0.08,-20.94,0.92,-124.21
00:00.883,0.41,0.67,-0.13,-27.1,-0.06,-114.93
00:00.905,0.46,0.66,-0.16,-23.25,5.25,-114.07
00:00.927,0.46,0.64,-0.18,-16.85,6.29,-104.86
00:00.949,0.51,0.65,-0.18,-12.57,4.94,-93.87
00:00.971,0.57,0.67,-0.15,-14.77,2.87,-88.01
00:00.993,0.61,0.67,-0.16,-28.14,4.21,-83.19
00:01.015,0.59,0.6,-0.17,-33.14,3.23,-73.85
00:01.037,0.64,0.49,-0.16,-28.26,0.37,-63.54
00:01.059,0.67,0.47,-0.16,-24.6,0.24,-51.21
00:01.081,0.68,0.54,-0.17,-32.23,0.67,-44.31
00:01.103,0.66,0.57,-0.2,-44.19,-0.85,-35.71
00:01.125,0.67,0.47,-0.16,-48.58,-2.81,-22.16
00:01.147,0.7,0.34,-0.14,-37.41,-2.87,-4.09
00:01.169,0.69,0.23,-0.12,-24.66,-1.53,16.97
00:01.191,0.67,0.2,-0.17,-12.02,0.37,36.5
00:01.213,0.63,0.31,-0.18,3.54,3.72,57.31
00:01.235,0.61,0.49,-0.17,6.47,4.46,72.51
00:01.257,0.6,0.6,-0.16,2.26,4.46,83.8
00:01.279,0.57,0.65,-0.18,-0.79,6.35,93.87
00:01.301,0.53,0.56,-0.18,-0.85,7.51,105.96
00:01.323,0.49,0.53,-0.2,33.51,9.95,117.07
00:01.345,0.44,0.68,-0.11,71.72,7.93,128.66
00:01.367,0.43,0.87,-0.1,45.53,5.19,127.38
00:01.389,0.41,0.93,-0.18,10.31,7.87,121.58
00:01.411,0.35,0.91,-0.2,-2.81,11.29,126.89
00:01.433,0.31,0.9,-0.16,-8.97,12.63,124.88
00:01.455,0.31,0.89,-0.12,-12.63,14.16,121.03
00:01.477,0.24,0.93,-0.15,-5.07,14.4,118.71
00:01.499,0.2,0.89,-0.17,-6.1,10.86,124.57
00:01.521,0.17,0.82,-0.18,3.6,13.67,129.64
00:01.543,0.08,0.93,-0.15,20.81,19.47,124.27
00:01.565,-0.04,1.1,-0.16,-5.13,14.71,131.04
00:01.587,-0.01,1.1,-0.23,-26.18,15.75,122.25
00:01.609,-0.16,1.22,-0.26,15.38,21.12,109.19
00:01.631,-0.19,1.32,-0.18,10.74,15.63,103.7
00:01.653,-0.06,1.16,-0.12,-24.9,10.74,97.47
00:01.675,-0.03,0.83,-0.17,-41.69,11.72,104.0
00:01.697,-0.09,0.59,-0.24,-31.43,17.46,118.35
00:01.719,-0.3,0.67,-0.28,11.72,22.52,128.54
00:01.741,-0.42,0.94,-0.12,16.54,10.5,134.64
00:01.763,-0.37,1.09,-0.17,-7.57,-0.73,121.89
00:01.785,-0.41,0.95,-0.24,-25.57,7.69,129.52
00:01.807,-0.55,0.91,-0.2,-15.87,7.26,128.97
00:01.829,-0.6,1.02,-0.11,-0.24,8.3,126.83
00:01.851,-0.59,1.0,-0.12,-14.47,8.06,124.76
00:01.873,-0.59,0.89,-0.19,-16.42,5.68,120.91
00:01.895,-0.62,0.81,-0.2,-14.77,10.25,122.86
00:01.917,-0.71,0.81,-0.16,0.0,10.25,121.58
00:01.939,-0.74,0.85,-0.16,-3.11,3.72,118.23
00:01.961,-0.69,0.85,-0.18,-9.77,3.97,114.93
00:01.983,-0.74,0.78,-0.21,-13.0,9.09,122.31
00:02.005,-0.8,0.69,-0.22,-6.59,13.73,122.86
00:02.027,-0.88,0.64,-0.2,1.4,8.79,124.39
00:02.049,-0.91,0.66,-0.22,-0.12,1.65,124.76
00:02.071,-0.9,0.68,-0.24,-6.71,4.52,120.18
00:02.093,-0.92,0.62,-0.21,-11.29,10.8,112.67
00:02.115,-0.98,0.53,-0.2,-9.64,14.04,102.36
00:02.137,-1.04,0.48,-0.1,-2.75,12.63,92.71
00:02.159,-1.09,0.5,-0.08,-0.24,-1.1,80.57
00:02.181,-1.0,0.54,-0.15,-12.33,-9.83,65.12
00:02.203,-0.89,0.51,-0.19,-22.4,3.78,58.17
00:02.225,-0.94,0.39,-0.2,-3.85,13.79,50.78
00:02.247,-1.01,0.26,-0.14,32.53,5.74,45.04
00:02.269,-1.01,0.3,-0.12,62.87,-11.29,38.45
00:02.291,-0.94,0.48,-0.18,63.29,-18.8,30.82
