timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
00:00.000,-0.9321055269330399,0.4133373741849243,-0.0962544518012974,10.907390351420007,-0.683393698075352,0.3138410452865875
00:00.022,-0.9181267751164736,0.4678227774201958,-0.07270031372350452,11.021208460888317,-0.6732264933283506,-1.2445357038000882
00:00.044,-0.9137058075703768,0.4700875372845777,-0.05440587940863531,6.165780064778537,0.06883239555580295,-6.530569501011531
00:00.066,-0.9091625185625386,0.5217573642918352,-0.1328331289461282,-0.23168694325926215,-1.3090095214307622,-20.938820778601567
00:00.088,-0.9321057312215606,0.570645967424519,-0.1053568072490924,-16.006286799651384,-4.850017724610258,-40.333901390799404
00:00.109,-0.9379162729077327,0.677707494398763,-0.1104664122449201,-22.038302734157913,-9.36031383270346,-59.68547033308237
00:00.131,-0.9357537829307233,0.687779744600199,-0.13689236270775992,-6.178614746754873,-11.223732449509258,-75.94463252308994
00:00.153,-0.9365887381105404,0.681726794955932,-0.1356418044555354,-8.252083425539979,-12.79470440963682,-83.27738784945107
00:00.175,-0.9120278198605781,0.6555825030153969,-0.14863710039647263,-5.631624020507106,-12.446917348930109,-91.57389753949577
00:00.197,-0.9061509309609965,0.6556107659277893,-0.15711327779046033,6.651633546402455,-12.05072083441518,-97.49682366716308
00:00.219,-0.9090566883647682,0.7212981314615169,-0.19854020993189886,4.2624023544227905,-15.905440209046432,-102.23124962329243
00:00.241,-0.855223836964726,0.7363929341408212,-0.19183637447966648,-8.014843144896444,-13.902850364113924,-108.69389234811428
00:00.263,-0.8455811190675294,0.7451927141318327,-0.15416475099923607,-17.339442012746495,-9.94755747380793,-111.60203068369181
00:00.286,-0.8564641093012211,0.7042310235981462,-0.12875708620479662,-18.606301642734238,-11.030380015843743,-116.06938033689595
00:00.308,-0.8515545095905882,0.7137284727183364,-0.1501476383904231,-8.276921126931446,-16.217742580154706,-121.40542329122977
00:00.330,-0.8354230268989041,0.7710089970451863,-0.13850366333536404,5.942799974437311,-18.965854588313658,-125.51884478844177
00:00.352,-0.7947538016828011,0.8170337875666658,-0.1301798434723957,6.462555529475152,-20.13954361652068,-129.08331729464598
00:00.374,-0.7255508913903349,0.8993039075281014,-0.1830187275413544,7.715202634049052,-19.091332707158514,-129.81094705060872
00:00.396,-0.6738181917187933,0.8449462307573363,-0.14605781923610495,14.13470380595355,-18.55377040605458,-138.51437161930286
00:00.418,-0.6143915362262363,0.918568825686678,-0.16138696174063902,13.25501220676762,-17.720541365005854,-138.3086631174451
00:00.440,-0.5943717576771048,0.9533917359296692,-0.15081931115959682,-1.129838702451163,-16.62425720310874,-133.09879014547147
00:00.462,-0.575401879135524,0.953166143894088,-0.16007470999906373,-0.04488159487236617,-15.188183845172748,-135.95446180168418
00:00.484,-0.5293922049239839,0.8816277857361975,-0.13857529339186883,4.22888900907137,-16.275842769939917,-135.56441531744238
00:00.506,-0.4290499899615302,0.9187909866804297,-0.13106165411800977,8.98849710312339,-15.307441467604242,-136.89031998748916
00:00.528,-0.39692584715939416,0.9833572383401048,-0.17217025382455164,-2.4490257661418497,-11.311909703309471,-137.04676873923006
00:00.550,-0.35408927609577634,1.052080484621756,-0.14417274178271183,-8.045305445327696,-6.852707034506392,-136.245727663381
00:00.572,-0.2851563880242071,0.9671459185395025,-0.16032166636654221,-8.186278453712873,-4.139587918187703,-134.2982419212898
00:00.594,-0.22903170531469125,0.950748369070236,-0.1413280737824749,-0.7821885305922754,-7.066437145023462,-136.2988924165039
00:00.616,-0.19847534754114293,1.0293762876229546,-0.14452757980250425,0.41529303415563285,-6.93396995407117,-137.77535822239363
00:00.638,-0.14146484044664515,1.0284482982185754,-0.13224309041310614,-0.09603213846647657,-5.634364185961506,-137.3320081256453
00:00.660,-0.12729070402706558,1.01738587810975,-0.15738826809512446,-1.3391171753220716,-5.6442329357367305,-135.8582670228235
00:00.682,-0.04324952413291071,0.9522192459615625,-0.15762376731990402,0.1306825720005998,-4.694818051111249,-135.21028824640538
00:00.704,0.013543454577662557,1.011098524720201,-0.12494423112979822,7.114666590710241,-4.4081645964336005,-136.08802761176685
